Rang,Reseau,Station,Trafic,Ligne de correspondances RATP,Ville,Arrondissement pour Paris
153,Metro,CORENTIN CELTON,3 385 005,12,0,0,0,0,Issy Les Moulineaux
154,Metro,LES COURTILLES,3 377 106,13,0,0,0,0,Asnieres sur Seine
155,Metro,ECOLE VETERINAIRE DE MAISONS-ALFORT,3 371 386,8,0,0,0,0,Maisons -Alfort
156,Metro,PARMENTIER,3 357 432,3,0,0,0,0,Paris,11
157,Metro,BOURSE,3 350 796,3,0,0,0,0,Paris,02
158,Metro,COURONNES,3 324 335,2,0,0,0,0,Paris,11
159,Metro,SENTIER,3 318 660,3,0,0,0,0,Paris,03
160,Metro,PYRENEES,3 279 317,11,0,0,0,0,Paris,20
161,Metro,PERNETY,3 275 971,13,0,0,0,0,Paris,14
162,Metro,PLACE DES FETES,3 265 485,7bis,11,0,0,0,Paris,19
163,Metro,LOUISE MICHEL,3 240 270,3,0,0,0,0,Levallois-Perret
164,Metro,GAITE,3 223 366,13,0,0,0,0,Paris,14
165,Metro,DUROC,3 218 029,10,13,0,0,0,Paris,07
166,Metro,PORTE DE LA VILLETTE,3 209 252,7,0,0,0,0,Paris,19
167,Metro,CAMBRONNE,3 155 480,6,0,0,0,0,Paris,15
168,Metro,PORTE DE CHOISY,3 116 890,7,0,0,0,0,Paris,13
169,Metro,CRETEIL-UNIVERSITE,3 116 625,8,0,0,0,0,Creteil
170,Metro,CORENTIN CARIOU,3 090 833,7,0,0,0,0,Paris,19
171,Metro,GARIBALDI,3 088 530,13,0,0,0,0,Saint Ouen
172,Metro,QUAI DE LA GARE,3 085 406,6,0,0,0,0,Paris,13
173,Metro,RUE DE LA POMPE,3 081 914,9,0,0,0,0,Paris,16
174,Metro,LAMARCK-CAULAINCOURT,3 054 528,12,0,0,0,0,Paris,18
175,Metro,CHEVALERET,2 999 174,6,0,0,0,0,Paris,13
176,Metro,SIMPLON,2 996 051,4,0,0,0,0,Paris,18
177,Metro,MARAICHERS,2 986 282,9,0,0,0,0,Paris,20
178,Metro,CHARENTON-ECOLES,2 975 899,8,0,0,0,0,Charenton
179,Metro,LA FOURCHE,2 975 434,13,0,0,0,0,Paris,08
180,Metro,FAIDHERBE-CHALIGNY,2 974 641,8,0,0,0,0,Paris,12
181,Metro,MAIRIE D'IVRY,2 973 671,7,0,0,0,0,Ivry
182,Metro,PLACE MONGE,2 927 184,7,0,0,0,0,Paris,06
183,Metro,SAINT-AUGUSTIN,2 923 768,9,0,0,0,0,Paris,08
184,Metro,BOULOGNE-PONT DE SAINT-CLOUD,2 900 015,10,0,0,0,0,Boulogne Billancourt
185,Metro,NOTRE-DAME-DE-LORETTE,2 849 349,12,0,0,0,0,Paris,09
186,Metro,SAINT-MAUR,2 846 171,3,0,0,0,0,Paris,11
187,Metro,PORTE DAUPHINE,2 840 152,2,0,0,0,0,Paris,16
188,Metro,BOUCICAUT,2 826 775,8,0,0,0,0,Paris,15
189,Metro,ARGENTINE,2 820 883,1,0,0,0,0,Paris,17
190,Metro,SAINT-PHILIPPE-DU-ROULE,2 813 350,9,0,0,0,0,Paris,08
191,Metro,SAINT-AMBROISE,2 758 716,9,0,0,0,0,Paris,11
192,Metro,CARREFOUR PLEYEL,2 754 091,13,0,0,0,0,Saint Denis
193,Metro,ROME,2 747 395,2,0,0,0,0,Paris,17
194,Metro,CLUNY LA SORBONNE,2 744 528,10,0,0,0,0,0
195,Metro,COMMERCE,2 700 300,8,0,0,0,0,Paris,15
196,Metro,DUGOMMIER,2 694 014,6,0,0,0,0,Paris,12
197,Metro,COURCELLES,2 685 096,2,0,0,0,0,Paris,17
198,Metro,PORTE DOREE,2 675 992,8,0,0,0,0,Paris,12
199,Metro,RUE DES BOULETS,2 669 336,9,0,0,0,0,Paris,11
200,Metro,ETIENNE MARCEL,2 661 074,4,0,0,0,0,Paris,01
201,Metro,BILLANCOURT,2 643 194,9,0,0,0,0,Boulogne Billancourt
202,Metro,NATIONALE,2 626 967,6,0,0,0,0,Paris,13
203,Metro,JACQUES BONSERGENT,2 622 801,5,0,0,0,0,Paris,10
204,Metro,LIBERTE,2 607 263,8,0,0,0,0,Charenton
205,Metro,CORVISART,2 604 292,6,0,0,0,0,Paris,13
206,Metro,LOUVRE,2 582 023,1,0,0,0,0,Paris,01
207,Metro,WAGRAM,2 575 735,3,0,0,0,0,Paris,17
208,Metro,RUE DU BAC,2 563 169,12,0,0,0,0,Paris,07
209,Metro,PORTE D'ITALIE,2 562 120,7,0,0,0,0,Paris,13
210,Metro,MAUBERT-MUTUALITE,2 549 853,10,0,0,0,0,Paris,05
211,Metro,VOLONTAIRES,2 547 550,12,0,0,0,0,Paris,15
212,Metro,MALESHERBES,2 546 859,3,0,0,0,0,Paris,17
213,Metro,ABBESSES,2 545 127,12,0,0,0,0,Paris,18
214,Metro,BERAULT,2 531 531,1,0,0,0,0,Vincennes
215,Metro,LOUIS BLANC,2 523 039,7,7bis,0,0,0,Paris,10
216,Metro,RIQUET,2 519 241,7,0,0,0,0,Paris,19
217,Metro,TUILERIES,2 473 945,1,0,0,0,0,Paris,01
218,Metro,JAVEL-ANDRE CITROEN,2 473 278,10,0,0,0,0,Paris,15
219,Metro,SOLFERINO,2 449 915,12,0,0,0,0,Paris,07
220,Metro,BREGUET-SABIN,2 448 167,5,0,0,0,0,Paris,11
221,Metro,LOURMEL,2 441 226,8,0,0,0,0,Paris,15
222,Metro,SAINT-SULPICE,2 432 022,4,0,0,0,0,Paris,06
223,Metro,SEVRES-LECOURBE,2 416 242,6,0,0,0,0,Paris,15
224,Metro,VILLEJUIF-LEO LAGRANGE,2 392 154,7,0,0,0,0,Villejuif
225,Metro,BEL AIR,2 369 793,6,0,0,0,0,Paris,12
226,Metro,LES AGNETTES,2 367 677,13,0,0,0,0,Asnieres sur Seine
227,Metro,CITE,2 364 993,4,0,0,0,0,Paris,04
228,Metro,RANELAGH,2 315 446,9,0,0,0,0,Paris,16
229,Metro,BOBIGNY-PANTIN-RAYMOND QUENEAU,2 251 347,5,0,0,0,0,Pantin
230,Metro,VAVIN,2 242 491,4,0,0,0,0,Paris,14
231,Metro,LE PELETIER,2 235 088,7,0,0,0,0,Paris,09
232,Metro,EDGAR QUINET,2 224 650,6,0,0,0,0,Paris,14
233,Metro,MICHEL-ANGE-AUTEUIL,2 206 285,9,10,0,0,0,Paris,16
234,Metro,TRINITE-D'ESTIENNE D'ORVES,2 192 391,12,0,0,0,0,Paris,09
235,Metro,TELEGRAPHE,2 160 412,11,0,0,0,0,Paris,20
236,Metro,MAISON BLANCHE,2 155 971,7,0,0,0,0,Paris,13
237,Metro,BOISSIERE,2 145 714,6,0,0,0,0,Paris,16
238,Metro,VILLEJUIF-PAUL VAILLANT-COUTURIER,2 118 126,7,0,0,0,0,Villejuif
239,Metro,IENA,2 115 003,9,0,0,0,0,Paris,16
240,Metro,MICHEL BIZOT,2 111 494,8,0,0,0,0,Paris,12
241,Metro,CRETEIL-L'ECHAT,2 109 885,8,0,0,0,0,Creteil
242,Metro,JASMIN,2 065 058,9,0,0,0,0,Paris,16
243,Metro,LA TOUR-MAUBOURG,2 055 583,8,0,0,0,0,Paris,07
244,Metro,NOTRE-DAME-DES-CHAMPS,2 030 493,12,0,0,0,0,Paris,06
245,Metro,SAINT-MARCEL,2 023 002,5,0,0,0,0,Paris,13
246,Metro,EXELMANS,1 985 640,9,0,0,0,0,Paris,16
247,Metro,MAISONS-ALFORT-LES JUILLIOTTES,1 976 516,8,0,0,0,0,Maisons -Alfort
248,Metro,MICHEL-ANGE-MOLITOR,1 939 507,9,10,0,0,0,Paris,16
249,Metro,SAINT-JACQUES,1 937 457,6,0,0,0,0,Paris,13
250,Metro,FELIX FAURE,1 932 459,8,0,0,0,0,Paris,15
251,Metro,AVRON,1 922 250,2,0,0,0,0,Paris,11
252,Metro,MABILLON,1 915 829,10,0,0,0,0,Paris,06
253,Metro,PORTE D'IVRY,1 903 789,7,0,0,0,0,Paris,13
254,Metro,BUZENVAL,1 853 733,9,0,0,0,0,Paris,20
255,Metro,SAINT-FRANCOIS-XAVIER,1 850 407,13,0,0,0,0,Paris,07
256,Metro,MALAKOFF-RUE ETIENNE DOLET,1 846 661,13,0,0,0,0,Malakoff
257,Metro,PHILIPPE AUGUSTE,1 813 811,2,0,0,0,0,Paris,11
258,Metro,MONTGALLET,1 793 225,8,0,0,0,0,Paris,12
259,Metro,RASPAIL,1 785 546,4,6,0,0,0,Paris,14
260,Metro,QUATRE-SEPTEMBRE,1 751 431,3,0,0,0,0,Paris,02
261,Metro,LIEGE,1 731 063,13,0,0,0,0,Paris,08
262,Metro,MOUTON-DUVERNET,1 690 457,4,0,0,0,0,Paris,14
263,Metro,SAINT-SEBASTIEN-FROISSART,1 680 231,8,0,0,0,0,Paris,03
264,Metro,FILLES DU CALVAIRE,1 663 111,8,0,0,0,0,Paris,03
265,Metro,CARDINAL LEMOINE,1 661 863,10,0,0,0,0,Paris,05
266,Metro,RICHARD LENOIR,1 640 016,5,0,0,0,0,Paris,11
267,Metro,SEGUR,1 627 318,10,0,0,0,0,Paris,15
268,Metro,PONT NEUF,1 612 517,7,0,0,0,0,Paris,04
269,Metro,SULLY-MORLAND,1 606 960,7,0,0,0,0,Paris,04
270,Metro,MONCEAU,1 605 664,2,0,0,0,0,Paris,17
271,Metro,CHATEAU-LANDON,1 600 022,7,0,0,0,0,Paris,10
272,Metro,PONT MARIE,1 595 098,7,0,0,0,0,Paris,04
273,Metro,EUROPE,1 536 565,3,0,0,0,0,Paris,08
274,Metro,MAISONS-ALFORT-STADE,1 523 038,8,0,0,0,0,Maisons -Alfort
275,Metro,VARENNE,1 517 830,13,0,0,0,0,Paris,07
276,Metro,PICPUS,1 496 432,6,0,0,0,0,Paris,12
277,Metro,AVENUE EMILE ZOLA,1 479 756,10,0,0,0,0,Paris,15
278,Metro,CHEMIN VERT,1 448 436,8,0,0,0,0,Paris,11
279,Metro,PIERRE CURIE,1 416 989,7,0,0,0,0,Ivry
280,Metro,MIRABEAU,1 387 272,10,0,0,0,0,Paris,16
281,Metro,RENNES,1 307 167,12,0,0,0,0,Paris,06
282,Metro,TEMPLE,1 268 036,3,0,0,0,0,Paris,02
283,Metro,SAINT-GEORGES,1 254 251,12,0,0,0,0,Paris,09
284,Metro,CAMPO-FORMIO,1 234 237,5,0,0,0,0,Paris,13
285,Metro,QUAI DE LA RAPEE,1 201 924,5,0,0,0,0,Paris,12
286,Metro,KLEBER,1 150 016,6,0,0,0,0,Paris,16
287,Metro,BOTZARIS,1 096 111,7bis,0,0,0,0,Paris,19
288,Metro,ASSEMBLEE NATIONALE,1 085 710,12,0,0,0,0,Paris,07
289,Metro,SAINT-FARGEAU,979 912,3bis,0,0,0,0,Paris,08
290,Metro,PORTE DE CHARENTON,957 771,8,0,0,0,0,Paris,12
291,Metro,VANEAU,928 476,10,0,0,0,0,Paris,07
292,Metro,FALGUIERE,926 922,12,0,0,0,0,Paris,15
293,Metro,PORTE D'AUTEUIL,721 009,10,0,0,0,0,Paris,16
294,Metro,DANUBE,679 746,7bis,0,0,0,0,Paris,19
295,Metro,CHARDON-LAGACHE,636 141,10,0,0,0,0,Paris,16
296,Metro,BOLIVAR,582 328,7bis,0,0,0,0,Paris,19
297,Metro,BUTTES-CHAUMONT,575 182,7bis,0,0,0,0,Paris,19
298,Metro,PRE-SAINT-GERVAIS,451 729,7bis,0,0,0,0,Paris,19
299,Metro,CRETEIL-POINTE DU LAC,389 235,8,0,0,0,0
300,Metro,PELLEPORT,364 642,3bis,0,0,0,0,Paris,20
301,Metro,EGLISE D'AUTEUIL,178 152,10,0,0,0,0,Paris,16
1,RER,GARE DU NORD-RER,44 596 876,B,0,0,0,0,Paris,10
2,RER,GARE DE LYON-RER,31 495 687,A,0,0,0,0,Paris,12
3,RER,LA DEFENSE-RER,29 783 058,A,0,0,0,0,Puteauxe
4,RER,NANTERRE-PREFECTURE,23 052 703,A,0,0,0,0,Nanterree
5,RER,CHATELET-LES HALLES-RER,12 986 517,A,B,0,0,0,Paris,01
6,RER,VAL DE FONTENAY,11 369 665,A,0,0,0,0,Fontenay-sous-Bois
7,RER,CHARLES DE GAULLE-ETOILE-RER,9 974 724,A,0,0,0,0,Paris,17
8,RER,MASSY-PALAISEAU,8 479 103,B,0,0,0,0,Massy
9,RER,SAINT-MICHEL-NOTRE-DAME,8 410 856,B,0,0,0,0,Paris,00
10,RER,NOISY-LE-GRAND-MONT D'EST,6 866 727,A,0,0,0,0,Noisy-le-Grand
11,RER,RUEIL-MALMAISON,6 615 943,A,0,0,0,0,Rueil-Malmaisone
12,RER,ANTONY,6 372 562,B,0,0,0,0,Antony
13,RER,CITE UNIVERSITAIRE,6 359 072,B,0,0,0,0,Paris,14
14,RER,VINCENNES,5 874 104,A,0,0,0,0,Vincennes
15,RER,LUXEMBOURG,5 838 336,B,0,0,0,0,Paris,05
16,RER,AUBER,5 667 365,A,0,0,0,0,Paris,09
17,RER,NANTERRE-UNIVERSITE,5 214 188,A,0,0,0,0,Nanterree
18,RER,NOISY-CHAMPS,4 669 805,A,0,0,0,0,Champs-sur-Marne
19,RER,NEUILLY-PLAISANCE,4 647 935,A,0,0,0,0,Neuilly-sur-Seine
20,RER,MARNE-LA-VALLEE-CHESSY,4 578 909,A,0,0,0,0,Montevrain
21,RER,SAINT-GERMAIN-EN-LAYE,4 383 920,A,0,0,0,0,Saint-Germain-en-Laye
22,RER,BOURG-LA-REINE,4 309 137,B,0,0,0,0,Bourg la Reine
23,RER,DENFERT-ROCHEREAU-RER,4 262 370,B,0,0,0,0,Paris,14
24,RER,NATION-RER,4 195 903,A,0,0,0,0,Paris,12
25,RER,TORCY,3 712 967,A,0,0,0,0,Torcye
26,RER,SAINT-MAUR-CRETEIL,3 626 427,A,0,0,0,0,Saint-Maur des Fossese
27,RER,JOINVILLE-LE-PONT,3 535 908,A,0,0,0,0,Joinville-le-Pont
28,RER,NANTERRE-VILLE,3 408 388,A,0,0,0,0,Nanterree
29,RER,CHAMPIGNY,3 279 877,A,0,0,0,0,Saint-Maur des Fosses
30,RER,PORT ROYAL,3 242 096,B,0,0,0,0,Paris,05
31,RER,VAL D'EUROPE,3 161 331,A,0,0,0,0,Serrise
32,RER,LAPLACE,3 145 389,B,0,0,0,0,Arcueil
33,RER,ARCUEIL-CACHAN,3 101 352,B,0,0,0,0,Arcueil
34,RER,LA CROIX DE BERNY,2 832 453,B,0,0,0,0,Antony
35,RER,NOGENT-SUR-MARNE,2 792 732,A,0,0,0,0,Nogent-sur-Marne
36,RER,BUSSY-SAINT-GEORGES,2 766 096,A,0,0,0,0,Bussy-Saint-Georgese
37,RER,NOISIEL,2 564 613,A,0,0,0,0,Noisiel
38,RER,FONTENAY-SOUS-BOIS,2 410 731,A,0,0,0,0,Fontenay-sous-Bois
39,RER,ORSAY-VILLE,2 290 579,B,0,0,0,0,Orsay
40,RER,ROBINSON,2 262 137,B,0,0,0,0,Sceaux
41,RER,BOISSY-SAINT-LEGER,2 235 716,A,0,0,0,0,Boissy-Saint-Leger
42,RER,GENTILLY,2 092 205,B,0,0,0,0,Gentilly
43,RER,LE VESINET-LE PECQ,2 078 606,A,0,0,0,0,Le Vesinete
44,RER,CHATOU-CROISSY,2 057 141,A,0,0,0,0,Chatoue
45,RER,LE PARC DE SAINT-MAUR,2 048 678,A,0,0,0,0,Saint-Maur des Fosses
46,RER,BAGNEUX,1 985 787,B,0,0,0,0,Cachan
47,RER,SUCY-BONNEUIL,1 895 918,A,0,0,0,0,Sucy-en-Briee
